 ,EG00_fresh_recipe,EG00_used_recipe,EG01_fresh_recipe,EG01_used_recipe,EG02_fresh_recipe,EG02_used_recipe,EG03_fresh_recipe,EG03_used_recipe,EG04_fresh_recipe,EG04_used_recipe,EG05_fresh_recipe,EG05_used_recipe,EG06_fresh_recipe,EG06_used_recipe,EG07_fresh_recipe,EG07_used_recipe,EG08_fresh_recipe,EG08_used_recipe,EG09_fresh_recipe,EG09_used_recipe,EG10_fresh_recipe,EG10_used_recipe,EG11_fresh_recipe,EG11_used_recipe,EG12_1_fresh_recipe,EG12_1_used_recipe,EG12_2_fresh_recipe,EG12_2_used_recipe,EG13_1_fresh_recipe,EG13_1_used_recipe,EG13_2_fresh_recipe,EG13_2_used_recipe,EG14_1_fresh_recipe,EG14_1_used_recipe,EG14_2_fresh_recipe,EG14_2_used_recipe,EG15_1_fresh_recipe,EG15_1_used_recipe,EG15_2_fresh_recipe,EG15_2_used_recipe,EG16_1_fresh_recipe,EG16_1_used_recipe,EG16_2_fresh_recipe,EG16_2_used_recipe,EG17_1_fresh_recipe,EG17_1_used_recipe,EG17_2_fresh_recipe,EG17_2_used_recipe,EG18_1_fresh_recipe,EG18_1_used_recipe,EG18_2_fresh_recipe,EG18_2_used_recipe,EG19_fresh_recipe,EG19_used_recipe,EG20_fresh_recipe,EG20_used_recipe,EG21_fresh_recipe,EG21_used_recipe,EG22_fresh_recipe,EG22_used_recipe,EG23_fresh_recipe,EG23_used_recipe,EG24_fresh_recipe,EG24_used_recipe,EG25_fresh_recipe,EG25_used_recipe,EG27_fresh_recipe,EG27_used_recipe,EG28_fresh_recipe,EG28_used_recipe,EG29_1_fresh_recipe,EG29_1_used_recipe,EG29_2_fresh_recipe,EG29_2_used_recipe,EG30_1_fresh_recipe,EG30_1_used_recipe,EG30_2_fresh_recipe,EG30_2_used_recipe,EG31_1_fresh_recipe,EG31_1_used_recipe,EG31_2_fresh_recipe,EG31_2_used_recipe,EG32_1_fresh_recipe,EG32_1_used_recipe,EG32_2_fresh_recipe,EG32_2_used_recipe,EG33_1_fresh_recipe,EG33_1_used_recipe,EG33_2_fresh_recipe,EG33_2_used_recipe,EG34_1_fresh_recipe,EG34_1_used_recipe,EG34_2_fresh_recipe,EG34_2_used_recipe,EG35_1_fresh_recipe,EG35_1_used_recipe,EG35_2_fresh_recipe,EG35_2_used_recipe,EG36_1_fresh_recipe,EG36_1_used_recipe,EG36_2_fresh_recipe,EG36_2_used_recipe,EG37_1_fresh_recipe,EG37_1_used_recipe,EG37_2_fresh_recipe,EG37_2_used_recipe,EG37_3_fresh_recipe,EG37_3_used_recipe,EG38_1_fresh_recipe,EG38_1_used_recipe,EG38_2_fresh_recipe,EG38_2_used_recipe,EG39_1_fresh_recipe,EG39_1_used_recipe,EG39_2_fresh_recipe,EG39_2_used_recipe,EG39_3_fresh_recipe,EG39_3_used_recipe,EG40_1_fresh_recipe,EG40_1_used_recipe,EG40_2_fresh_recipe,EG40_2_used_recipe
NB89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NB89(1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NB90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NB90(1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NB91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619957320833303e-07,0.0,0.0
NB91(1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NB92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210988812885093e-07,0.0,0.0
NB92(1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NB93(1),0.0,9.476577175712275e-10,0.0,9.476577175712275e-10,0.0,0.0,0.0,2.424905091868484e-11,0.0,1.998993715148758e-08,0.0,1.3139709937238679e-09,0.0,0.0,0.0,1.1549392024591144e-09,0.0,0.0,0.0,2.591936788319785e-09,0.0,0.0,0.0,4.346899122739754e-09,0.0,2.423909110107321e-11,0.0,5.891035175862218e-10,0.0,9.480187346977524e-10,0.0,6.600711496660168e-10,0.0,1.0209599164236848e-09,0.0,2.0699567589865633e-09,0.0,9.783722797791883e-10,0.0,2.020029418708209e-09,0.0,9.478377707049573e-10,0.0,3.691984268005131e-09,0.0,9.47569460115938e-10,0.0,0.0,0.0,1.2439425291279776e-09,0.0,1.235944589024754e-09,0.0,2.314946421133295e-11,0.0,2.8269428224879324e-10,0.0,6.117845163817262e-10,0.0,5.711797013370762e-10,0.0,9.444930186057657e-10,0.0,1.089008701722276e-09,0.0,1.0300001899005567e-09,0.0,2.4119883364497423e-10,0.0,8.013326552171198e-10,0.0,1.0209788644389936e-09,0.0,1.989925128368606e-09,0.0,1.0209788644389936e-09,0.0,6.418851699365062e-10,0.0,9.77583890297463e-10,0.0,2.760210643716348e-09,0.0,9.500796900796128e-10,0.0,2.152016408900048e-09,0.0,7.761256537127875e-10,0.0,6.402244245598838e-10,0.0,7.775055908322345e-10,0.0,6.402870516298686e-10,0.0,9.394298618969906e-10,0.0,3.888009581753767e-09,0.0,6.119764547008479e-10,0.0,1.5811669823406833e-09,0.0,9.477451426230445e-10,0.0,1.3760934696342246e-09,0.0,1.1310542366043169e-09,0.0,1.9499284024671052e-10,0.0,1.0880429732748245e-09,0.0,7.962062937035711e-10,0.0,7.962062937035711e-10,0.0,7.962062937035711e-10,0.0,1.3039879537590102e-07,0.0,1.437937193847487e-09
NB94,0.0,1.1789473979281179e-09,0.0,1.1789473979281179e-09,0.0,2.246087804295424e-09,0.0,2.488902587076559e-10,0.0,1.8789940924284723e-08,0.0,1.4369682785245038e-09,0.0,0.0,0.0,2.7648544543718193e-09,0.0,0.0,0.0,4.823882356039599e-09,0.0,0.0,0.0,2.056952264889734e-09,0.0,2.488906672878351e-10,0.0,3.4070203436025423e-09,0.0,1.1820233590851725e-09,0.0,2.170905114262873e-09,0.0,3.5128620826605338e-09,0.0,3.3699296027945503e-09,0.0,1.1699668513303867e-09,0.0,1.1000160200886285e-08,0.0,1.1800470240893117e-09,0.0,2.7389883288369592e-08,0.0,1.1799619701739203e-09,0.0,3.0408726348209587e-09,0.0,1.8999122229446603e-09,0.0,3.4968432263912337e-09,0.0,3.27392422582739e-10,0.0,3.021938878513807e-10,0.0,1.2569681874662141e-09,0.0,1.1809580309507824e-09,0.0,5.942956071544802e-09,0.0,6.004047975335671e-09,0.0,9.914001827838948e-10,0.0,2.1779894679882e-10,0.0,6.173251567022688e-11,0.0,3.5119272986383402e-09,0.0,3.200879565782868e-09,0.0,3.5119272986383402e-09,0.0,2.3289461922139316e-09,0.0,1.1699807197709e-09,0.0,1.5101152434824945e-08,0.0,1.149975416894595e-09,0.0,1.1610088525710763e-08,0.0,5.623185866289143e-09,0.0,2.2880872905232966e-09,0.0,5.665040735774416e-09,0.0,2.2889537110429e-09,0.0,1.162036937964981e-09,0.0,1.9930049116345828e-08,0.0,1.2569516398022318e-09,0.0,1.3571433238686321e-08,0.0,1.1800562079721353e-09,0.0,7.218490308008599e-09,0.0,3.742179445953451e-09,0.0,3.7788612476529186e-11,0.0,2.2370883558968587e-10,0.0,4.812038037304176e-09,0.0,4.812038037304176e-09,0.0,4.812038037304176e-09,0.0,5.780946595614139e-07,0.0,5.299768516962226e-09
NB94(1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NB95,0.0,3.737833226001107e-05,0.0,3.737833226001107e-05,0.0,7.773303874794449e-05,0.0,3.181875464876501e-05,0.0,1.3189958530671394e-05,0.0,0.0001254972296136571,0.0,8.537583288474844e-09,0.0,2.943845032068946e-05,0.0,4.6682615207860246e-05,0.0,2.1339479576676006e-05,0.0,1.3520260961786267e-09,0.0,4.891886475372183e-05,0.0,3.180880725763774e-05,0.0,3.592021448259563e-05,0.0,3.7390738913870215e-05,0.0,3.290856163537132e-05,0.0,1.9319241513521637e-05,0.0,0.0,0.0,3.710894859219714e-05,0.0,7.340106897682304e-05,0.0,3.739149002601641e-05,0.0,0.00029039876257548483,0.0,3.738879497017193e-05,0.0,3.660846667569724e-05,0.0,5.1877603224404724e-05,0.0,4.8727815390919304e-05,0.0,2.9409319328522767e-05,0.0,0.0,0.0,3.8679021074934895e-05,0.0,3.859862827663015e-05,0.0,6.672950675655134e-05,0.0,5.161041239291705e-05,0.0,3.340000615794038e-05,0.0,3.192984559819248e-05,0.0,7.247295335527851e-07,0.0,1.9309600266715932e-05,0.0,0.0,0.0,1.9309600266715932e-05,0.0,3.208925861234224e-05,0.0,3.7099388635470415e-05,0.0,0.00010000763201870825,0.0,3.670921526452225e-05,0.0,7.789059390763233e-05,0.0,7.220238654562976e-05,0.0,3.216122695071207e-05,0.0,7.266052248214812e-05,0.0,3.2159349649252803e-05,0.0,3.691117330489453e-05,0.0,0.0001526003760739776,0.0,3.8688511490810135e-05,0.0,0.0001512159694686346,0.0,3.738178055423595e-05,0.0,6.615449347115114e-05,0.0,4.1491989634582764e-05,0.0,1.3799493309767208e-05,0.0,4.6341830313929566e-05,0.0,3.7410295713954526e-05,0.0,3.7410295713954526e-05,0.0,3.7410295713954526e-05,0.0,5.654947759591413e-05,0.0,5.7257499109671145e-05
NB95(1),0.0,2.7188786895390605e-08,0.0,2.7188786895390605e-08,0.0,0.0,0.0,3.816850612644125e-08,0.0,9.525970050278674e-09,0.0,1.3889693381144996e-07,0.0,7.290644150418141e-11,0.0,2.1188884588838645e-08,0.0,0.0,0.0,1.59196117554209e-08,0.0,0.0,0.0,3.589916689817281e-08,0.0,3.8168568784156954e-08,0.0,4.023024021811866e-08,0.0,2.716053674513814e-08,0.0,2.4128945374096323e-08,0.0,2.411905306967608e-08,0.0,0.0,0.0,2.760921774806152e-08,0.0,9.190133840558633e-08,0.0,2.7191083546600325e-08,0.0,2.1219909579379437e-07,0.0,2.7199123380280193e-08,0.0,4.100828239197879e-08,0.0,3.798824492087771e-08,0.0,3.5868391916114826e-08,0.0,3.5239184397726704e-08,0.0,0.0,0.0,2.763930047857292e-08,0.0,2.6659052586916055e-08,0.0,4.864964039721599e-08,0.0,6.5170520744941e-08,0.0,2.3740004376931277e-08,0.0,3.6559823209205046e-08,0.0,2.522102778556815e-10,0.0,2.4119500695659672e-08,0.0,0.0,0.0,2.4119500695659672e-08,0.0,2.3589454991123505e-08,0.0,2.7599545184339178e-08,0.0,1.260096163435724e-07,0.0,2.7319415990922032e-08,0.0,9.751074350922105e-08,0.0,4.2221395567264385e-08,0.0,2.359089999276423e-08,0.0,4.250030560819289e-08,0.0,2.3619522348114155e-08,0.0,2.6830852879174214e-08,0.0,8.574021130132921e-08,0.0,2.764893622953994e-08,0.0,1.1051167080875745e-07,0.0,2.7191295165052847e-08,0.0,4.772324154865203e-08,0.0,3.037145637990549e-08,0.0,1.5899416204731783e-08,0.0,3.3761333435439406e-08,0.0,4.281033839920859e-08,0.0,4.281033839920859e-08,0.0,4.281033839920859e-08,0.0,6.689938198349524e-08,0.0,4.282812935499852e-08
NB96,0.0,2.198901889774327e-09,0.0,2.198901889774327e-09,0.0,0.0,0.0,4.188836053541064e-09,0.0,8.354973731899887e-10,0.0,1.0219774395630083e-08,0.0,6.000707111049138e-12,0.0,2.4628703512180076e-09,0.0,0.0,0.0,1.7479573711354103e-09,0.0,0.0,0.0,3.9359086604793364e-09,0.0,4.188842929966819e-09,0.0,3.5860214124328493e-09,0.0,2.201043496909022e-09,0.0,2.2289025793145753e-09,0.0,1.880926153568023e-09,0.0,0.0,0.0,2.1809382074799775e-09,0.0,1.0500152919027818e-08,0.0,2.20008767203092e-09,0.0,7.387968518965848e-08,0.0,2.198929129163094e-09,0.0,3.550851274662685e-09,0.0,3.0808576625749987e-09,0.0,2.8198735769011377e-09,0.0,3.74691327861186e-09,0.0,0.0,0.0,2.3179413353593353e-09,0.0,1.9809296014508892e-09,0.0,1.017992475320984e-08,0.0,7.2020575480292305e-09,0.0,1.5810002914881358e-09,0.0,1.653992001860644e-09,0.0,0.0,0.0,1.880961061713758e-09,0.0,0.0,0.0,1.880961061713758e-09,0.0,2.218948733586395e-09,0.0,2.1799640761543265e-09,0.0,1.430109137867528e-08,0.0,2.1359543395537867e-09,0.0,1.1110084713233985e-08,0.0,0.0,0.0,2.2270849632846944e-09,0.0,0.0,0.0,2.224955005273243e-09,0.0,2.176069171266608e-09,0.0,0.0,0.0,2.3189107817831148e-09,0.0,2.4822621443197822e-08,0.0,2.1991047468904455e-09,0.0,7.84753303504343e-09,0.0,3.1861527832195873e-09,0.0,3.299878834944332e-10,0.0,1.6480650918721605e-09,0.0,3.961031310424323e-09,0.0,3.961031310424323e-09,0.0,3.961031310424323e-09,0.0,1.661984646585487e-08,0.0,3.9988253394965934e-09
NB97,0.0,5.5477524713360464e-08,0.0,5.5477524713360464e-08,0.0,0.0,0.0,5.445786857862171e-08,0.0,2.1489932435491148e-08,0.0,1.6679631792476497e-07,0.0,2.866860071217777e-10,0.0,4.64175565178806e-08,0.0,0.0,0.0,3.4599156202108236e-08,0.0,0.0,0.0,6.985837881633294e-08,0.0,5.444795835203945e-08,0.0,6.02403597002105e-08,0.0,5.54510958217198e-08,0.0,5.290768751526881e-08,0.0,3.151876255208085e-08,0.0,0.0,0.0,5.5688422179990806e-08,0.0,1.199017461896605e-07,0.0,5.55122121247438e-08,0.0,5.300977411889274e-07,0.0,5.546821227588759e-08,0.0,5.7537590071554746e-08,0.0,6.902681092098415e-08,0.0,6.722698601952605e-08,0.0,5.277877844812756e-08,0.0,0.0,0.0,5.677856299469501e-08,0.0,5.481805186851981e-08,0.0,1.0639921353060188e-07,0.0,8.535068199448692e-08,0.0,4.767000878889275e-08,0.0,4.257979409868574e-08,0.0,0.0,0.0,3.1519347509419274e-08,0.0,0.0,0.0,3.1519347509419274e-08,0.0,5.208879654462159e-08,0.0,5.56890822940525e-08,0.0,1.6401251651068153e-07,0.0,5.5098822148601904e-08,0.0,1.2710096913159672e-07,0.0,0.0,0.0,5.213198883521829e-08,0.0,0.0,0.0,5.2168945000047236e-08,0.0,5.4791741679088904e-08,0.0,0.0,0.0,5.6797814750013334e-08,0.0,2.446258342065346e-07,0.0,5.547264225102911e-08,0.0,1.0480711890818804e-07,0.0,6.223298421210136e-08,0.0,1.819933175635965e-08,0.0,6.201244923968002e-08,0.0,5.8210460131229436e-08,0.0,5.8210460131229436e-08,0.0,5.8210460131229436e-08,0.0,8.116925015845006e-08,0.0,7.21568483366027e-08
NB97(1),0.0,7.226677561345638e-10,0.0,7.226677561345638e-10,0.0,0.0,0.0,6.986726547169113e-10,0.0,2.8079911716546836e-10,0.0,2.787938455481083e-12,0.0,0.0,0.0,6.064680747112147e-10,0.0,0.0,0.0,4.520889745367958e-10,0.0,0.0,0.0,9.103788730946106e-10,0.0,6.984738091625263e-10,0.0,7.712046049269975e-10,0.0,7.226142802664514e-10,0.0,6.884699084154711e-10,0.0,3.302870327078777e-10,0.0,0.0,0.0,7.252794506580594e-10,0.0,1.261018364847055e-09,0.0,7.228288042472495e-10,0.0,6.918970517423483e-09,0.0,7.229766986743596e-10,0.0,0.0,0.0,8.988584722131343e-10,0.0,8.752607595253779e-10,0.0,6.756843614513035e-10,0.0,0.0,0.0,7.399812718575962e-10,0.0,7.145746053492203e-10,0.0,1.390989718243113e-09,0.0,8.943071459598086e-10,0.0,6.220001146778119e-10,0.0,5.542973196078324e-10,0.0,0.0,0.0,3.301931645815433e-10,0.0,0.0,0.0,3.301931645815433e-10,0.0,6.766843659386722e-10,0.0,7.249880528494892e-10,0.0,1.7201312707217819e-09,0.0,7.17684658004566e-10,0.0,1.3310101488131803e-09,0.0,0.0,0.0,6.783258781302237e-10,0.0,0.0,0.0,6.783862811583677e-10,0.0,7.140226968218558e-10,0.0,0.0,0.0,7.402715186520224e-10,0.0,3.195337450081267e-09,0.0,7.228344297646266e-10,0.0,1.370093062063145e-09,0.0,8.084387664641288e-10,0.0,2.360913311910172e-10,0.0,8.118320640666383e-10,0.0,7.622060249445641e-10,0.0,7.622060249445641e-10,0.0,7.622060249445641e-10,0.0,1.0379904110443656e-09,0.0,9.3725906244315e-10
NB98,0.0,3.7178341183178474e-11,0.0,3.7178341183178474e-11,0.0,0.0,0.0,3.743853469672414e-11,0.0,1.3889956329873061e-11,0.0,1.084976048851139e-10,0.0,0.0,0.0,3.091837241561543e-11,0.0,0.0,0.0,2.3429428607381388e-11,0.0,0.0,0.0,4.554894295854516e-11,0.0,3.742859653107138e-11,0.0,4.287025598187291e-11,0.0,3.7200735159025734e-11,0.0,3.629841347201395e-11,0.0,2.0609190869238144e-11,0.0,0.0,0.0,3.730894292575789e-11,0.0,7.830114033903602e-11,0.0,3.719148205583178e-11,0.0,3.641984481060316e-10,0.0,3.718880141590517e-11,0.0,3.380858394715443e-12,0.0,4.377797743185117e-11,0.0,4.331805792601322e-11,0.0,3.6549154078799974e-11,0.0,0.0,0.0,3.82990306920891e-11,0.0,3.7138680160467456e-11,0.0,7.248946418076439e-11,0.0,5.5860446352806555e-11,0.0,3.1930005886917253e-11,0.0,2.949985734878415e-11,0.0,0.0,0.0,2.0609573355619647e-11,0.0,0.0,0.0,2.0609573355619647e-11,0.0,3.578917312981392e-11,0.0,3.728938550449304e-11,0.0,1.0700816626001783e-10,0.0,3.693921034790117e-11,0.0,8.29806327186459e-11,0.0,0.0,0.0,3.5831366966542704e-11,0.0,0.0,0.0,3.583927523100811e-11,0.0,3.6731167583006674e-11,0.0,0.0,0.0,3.8308526110440325e-11,0.0,1.6771771216858483e-10,0.0,3.718177102746101e-11,0.0,7.17548738708253e-11,0.0,4.1281979564125724e-11,0.0,1.2499541041455803e-11,0.0,3.9931577134985055e-11,0.0,4.121032575172591e-11,0.0,4.121032575172591e-11,0.0,4.121032575172591e-11,0.0,4.2309609143821875e-11,0.0,4.4008077817265586e-11
NB98(1),0.0,4.507798871806578e-10,0.0,4.507798871806578e-10,0.0,0.0,0.0,2.675895268387655e-10,0.0,2.618991765870234e-10,0.0,8.184819317830943e-10,0.0,1.862909073135235e-12,0.0,4.99773691245944e-10,0.0,0.0,0.0,4.2668959397224237e-10,0.0,0.0,0.0,4.3558989138841435e-10,0.0,2.6748996986539124e-10,0.0,2.494014891970866e-10,0.0,4.5110891479130397e-10,0.0,4.998781513680378e-10,0.0,3.9428452012327026e-10,0.0,0.0,0.0,4.4908727601066386e-10,0.0,1.6100234475842656e-09,0.0,4.5091796878124634e-10,0.0,6.751971229027802e-09,0.0,4.508854680944243e-10,0.0,2.5408935761526e-10,0.0,7.064673607949487e-10,0.0,7.399668251442702e-10,0.0,2.3869447547495357e-10,0.0,0.0,0.0,4.445887479295774e-10,0.0,3.972858811996155e-10,0.0,1.3399900952162266e-09,0.0,1.085008669760027e-09,0.0,3.2510005993851546e-10,0.0,1.8759909283497994e-10,0.0,0.0,0.0,3.9419183972757224e-10,0.0,0.0,0.0,3.9419183972757224e-10,0.0,5.107881987904148e-10,0.0,4.489926010060975e-10,0.0,2.2001679044115817e-09,0.0,4.4479049168236163e-10,0.0,1.6820128251718777e-09,0.0,0.0,0.0,5.107194839467864e-10,0.0,0.0,0.0,5.111896623351379e-10,0.0,4.438141076324084e-10,0.0,0.0,0.0,4.444828988799459e-10,0.0,3.5303728321711655e-09,0.0,4.507214685873232e-10,0.0,1.3090889184238374e-09,0.0,6.6083168837147e-10,0.0,5.6687918531210356e-11,0.0,2.1770859860471441e-10,0.0,7.462058984697373e-10,0.0,7.462058984697373e-10,0.0,7.462058984697373e-10,0.0,6.964935657922933e-10,0.0,1.0049561055749128e-09
